Cycle,Tem,电压(V),电流(A),放电容量(Ah)
19320,24.3,3.9002,13.005,11.7344
19350,24.2,3.9,12.9984,11.7334
19380,24.1,3.9002,12.9912,11.7316
19410,24.0,3.9,12.9912,11.7305
19440,24.2,3.9,12.9912,11.729
19470,24.7,3.9001,12.9916,11.7291
19500,25.0,3.9001,12.9919,11.7287
19530,25.1,3.9001,12.9912,11.7275
19560,24.4,3.9002,12.9913,11.7264
19590,24.4,3.9,12.9912,11.722
19620,24.2,3.9002,12.9913,11.7147
19650,24.2,3.9002,12.9937,11.7208
19680,24.1,3.9001,12.9986,11.7193
19710,24.5,3.9002,13.001,11.7185
19740,24.9,3.9001,13.0056,11.7204
19770,25.1,3.9,12.9912,11.7203
19800,25.0,3.9002,12.9943,11.7193
19830,24.6,3.9,12.9914,11.7171
19860,24.6,3.9001,12.9914,11.7146
19890,24.4,3.9002,12.9916,11.7136
19920,24.3,3.9002,12.9912,11.7118
19950,24.4,3.9,12.9912,11.7111
19980,24.9,3.9002,12.9911,11.7121
20010,25.3,3.9001,13.0109,11.7124
20040,25.5,3.9001,13.005,11.7113
20070,25.1,3.9,12.9916,11.7112
20100,24.9,3.9001,12.9915,11.7096
20130,25.1,3.9002,12.9916,11.7074
20160,25.0,3.9002,12.9916,11.7063
20190,25.0,3.9002,12.9919,11.704
20220,25.0,3.9,12.9937,11.703
20250,25.4,3.9001,12.9911,11.7091
20280,25.7,3.9001,12.992,11.7352
20310,25.6,3.9001,12.9938,11.7088
20340,25.4,3.9001,12.9991,11.7041
20370,25.3,3.9001,13.0113,11.7016
20400,25.3,3.9002,13.0092,11.7002
20430,25.2,3.9001,12.9992,11.6984
20460,25.2,3.9,13.0046,11.6984
20490,25.3,3.9002,12.9918,11.6976
20520,25.7,3.9,12.9911,11.728
20550,25.9,3.9002,12.991,11.674
20580,25.7,3.9,12.991,11.6956
20610,25.7,3.9,12.9911,11.6938
20640,25.2,3.9002,13.002,11.6953
20670,24.6,3.9001,12.9912,11.6905
20700,24.0,3.9,12.999,11.6877
20730,23.7,3.9,12.9914,11.687
20760,23.7,3.9001,12.9917,11.6866
20790,23.6,3.9001,12.9915,11.6882
20820,23.6,3.9,12.9914,11.6704
20850,23.4,3.9001,12.9914,11.6554
20880,23.5,3.9002,12.9924,11.6511
20910,23.3,3.9002,12.9911,11.6642
20940,23.4,3.9001,12.9912,11.6728
20970,23.4,3.9,12.9942,11.6733
21000,23.5,3.9001,12.9937,11.6721
21030,23.5,3.9001,12.999,11.6737
21060,23.7,3.9002,12.9934,11.6734
21090,23.9,3.9001,12.998,11.6712
21120,23.7,3.9002,13.0031,11.6705
21150,23.5,3.9002,12.9967,11.6694
21180,23.4,3.9,12.9958,11.6687
21210,23.4,3.9002,12.9993,11.6727
21240,23.5,3.9001,13.0037,11.6706
21270,23.6,3.9001,12.9993,11.6694
21300,24.0,3.9002,13.0118,11.6669
21330,23.7,3.9002,13.0098,11.6665
21360,23.6,3.9001,12.9985,11.6654
21390,23.6,3.9,13.0031,11.664
21420,23.6,3.9002,13.013,11.668
21450,23.6,3.9001,13.0093,11.6698
21480,23.6,3.9,13.0104,11.6698
21510,23.6,3.9001,13.0137,11.6657
21540,24.0,3.9002,12.9993,11.6627
21570,24.4,3.9001,12.995,11.6601
21600,23.7,3.9001,12.9926,11.6587
21630,23.8,3.9001,12.9916,11.6579
21660,23.7,3.9001,12.9915,11.6569
21690,23.7,3.9001,12.9983,11.6559
21720,23.6,3.9001,12.9916,11.6549
21750,23.4,3.9002,12.9917,11.6563
21780,23.2,3.9002,12.9917,11.657
21810,22.9,3.9,12.9915,11.6591
21840,23.1,3.9002,13.0144,11.6613
21870,22.9,3.9,12.9998,11.6559
21900,22.9,3.9001,12.9942,11.653
21930,22.8,3.9,12.992,11.6515
21960,22.8,3.9,12.9936,11.6476
21990,22.7,3.9001,12.9916,11.6483
22020,22.8,3.9001,12.9982,11.6447
22050,22.8,3.9002,12.9913,11.645
22080,22.9,3.9002,12.9959,11.645
22110,22.8,3.9002,12.9935,11.6454
22140,22.5,3.9001,13.0002,11.6451
22170,22.6,3.9,12.9919,11.6454
22200,22.5,3.9001,12.9918,11.6455
22230,22.3,3.9001,13.0076,11.6418
22260,22.2,3.9002,12.9966,11.6457
22290,22.1,3.9,12.9916,11.6551
22320,22.1,3.9001,12.9926,11.6532
22350,21.8,3.9001,12.9982,11.6428
22380,21.5,3.9002,12.9917,11.6399
22410,21.1,3.9001,12.9952,11.6391
22440,21.1,3.9001,12.9956,11.6381
22470,21.0,3.9001,12.9921,11.6392
22500,20.6,3.9001,12.992,11.6389
22530,20.3,3.9002,12.9997,11.6439
22560,20.3,3.9001,12.992,11.6339
22590,20.5,3.9,12.9923,11.6328
22620,20.8,3.9001,12.9915,11.6325
22650,20.6,3.9001,13.0106,11.6306
22680,20.7,3.9,13.0018,11.6299
22710,20.6,3.9,12.9951,11.6277
22740,20.5,3.9001,12.9917,11.6272
22770,20.6,3.9,12.992,11.6264
22800,20.5,3.9002,12.992,11.6257
22830,20.6,3.9,13.0009,11.6254
22860,20.5,3.9001,12.998,11.624
22890,20.7,3.9002,12.9918,11.6219
22920,20.4,3.9001,13.0108,11.6204
22950,20.4,3.9002,12.992,11.6183
22980,20.4,3.9002,12.9919,11.6177
23010,20.3,3.9,12.9993,11.6171
23040,20.3,3.9001,12.9957,11.6153
23070,20.3,3.9001,12.9961,11.6155
23100,20.5,3.9001,12.9922,11.6149
23130,20.7,3.9002,13.01,11.614
23160,20.8,3.9,12.9961,11.6119
23190,20.6,3.9002,12.9922,11.6094
23220,20.6,3.9001,12.992,11.6087
23250,20.6,3.9002,13.002,11.6076
23280,20.6,3.9002,12.995,11.6069
23310,20.1,3.9001,12.9922,11.6066
23340,19.6,3.9,12.9964,11.6059
23370,19.2,3.9001,12.9988,11.6055
23400,19.2,3.9001,13.0041,11.6045
23430,19.4,3.9002,12.9927,11.6024
23460,19.3,3.9002,12.9925,11.6017
23490,19.2,3.9,12.9923,11.5999
23520,19.1,3.9002,12.9922,11.5992
23550,19.1,3.9001,13.0038,11.597
23580,19.0,3.9,12.999,11.5977
23610,18.8,3.9002,12.9933,11.5977
23640,18.6,3.9002,12.9924,11.5961
23670,18.9,3.9,12.9924,11.5954
23700,18.9,3.9,12.9983,11.5947
23730,18.8,3.9001,13.0041,11.5954
23760,18.8,3.9,12.9926,11.5943
23790,18.5,3.9,12.9924,11.5918
23820,18.2,3.9001,12.9923,11.5907
23850,18.2,3.9002,12.9922,11.5911
23880,18.9,3.9,13.0062,11.5919
23910,19.1,3.9,12.9922,11.5912
23940,19.0,3.9002,12.9921,11.5915
23970,18.9,3.9,13.0014,11.5887
24000,18.8,3.9001,12.9937,11.5844
24030,18.7,3.9,12.9984,11.5837
24060,18.7,3.9001,12.9963,11.583
24090,18.9,3.9,12.9916,11.5815
24120,19.1,3.9001,12.9997,11.5807
24150,19.5,3.9002,13.0124,11.5799
24180,19.5,3.9002,12.995,11.5792
24210,19.2,3.9002,12.9915,11.5772
24240,19.1,3.9002,12.9912,11.5754
24270,19.1,3.9,12.9957,11.5751
24300,19.0,3.9,12.9902,11.5755
24330,19.0,3.9001,12.9965,11.5738
24360,19.3,3.9001,12.9989,11.5744
24390,19.6,3.9,12.9979,11.5737
24420,19.7,3.9,12.9903,11.5704
24450,19.6,3.9,12.9904,11.5693
24480,19.4,3.9001,13.014,11.5672
24510,19.2,3.9,13.0025,11.566
24540,19.0,3.9001,12.9951,11.5656
24570,19.2,3.9,12.9916,11.5645
24600,19.1,3.9,12.9917,11.5636
24630,20.2,3.9001,12.9908,11.5639
24660,20.4,3.9001,12.991,11.5632
24690,20.4,3.9,12.9986,11.5622
24720,19.7,3.9,12.9906,11.5604
24750,19.9,3.9,12.9936,11.5586
24780,19.6,3.9001,12.9903,11.5571
24810,19.8,3.9002,13.0138,11.5567
24840,19.5,3.9002,12.9924,11.5556
24870,20.0,3.9001,12.997,11.5581
24900,20.7,3.9001,13.0093,11.5609
24930,21.5,3.9002,12.9898,11.5581
24960,20.8,3.9001,12.9892,11.5556
24990,20.5,3.9,12.9996,11.5516
25020,20.9,3.9001,13.0035,11.5501
25050,20.9,3.9001,12.9889,11.551
25080,20.8,3.9002,12.9922,11.5495
25110,20.7,3.9001,12.9888,11.552
25140,20.9,3.9002,12.9949,11.7143
25170,21.6,3.9002,13.0,11.7611
25200,22.2,3.9002,12.9884,11.7749
25230,21.2,3.9001,12.9887,11.7821
25260,21.7,3.9002,13.0145,11.7817
25290,20.5,3.9001,13.0066,11.7789
25320,20.2,3.9001,12.9885,11.7753
25350,20.1,3.9,12.9985,11.7681
25380,20.1,3.9002,12.9887,11.763
25410,20.6,3.9001,12.9881,11.7586
25440,20.9,3.9001,13.0077,11.7542
25470,20.8,3.9001,12.9891,11.7557
25500,20.1,3.9,13.0032,11.7524
25530,20.2,3.9001,13.0,11.751
25560,20.6,3.9001,12.9933,11.7492
25590,20.6,3.9001,12.9895,11.7486
25620,20.5,3.9,12.9891,11.7501
25650,20.5,3.9002,13.0064,11.7489
25680,20.7,3.9001,12.999,11.7492
25710,20.9,3.9,12.9891,11.7507
25740,20.8,3.9002,12.9908,11.7493
25770,20.8,3.9002,12.9908,11.7461
25800,20.6,3.9001,12.9925,11.7446
25830,20.4,3.9001,12.9912,11.7438
25860,20.4,3.9,12.991,11.7419
25890,20.4,3.9002,12.9903,11.7411
25920,20.5,3.9001,12.9907,11.7433
25950,21.1,3.9001,13.0062,11.743
25980,21.4,3.9002,12.9951,11.7422
26010,21.0,3.9001,13.0019,11.7415
26040,20.8,3.9001,12.99,11.739
26070,20.6,3.9,12.9907,11.7329
26100,20.5,3.9002,12.9919,11.7332
26130,20.4,3.9002,12.9907,11.7328
26160,20.2,3.9,13.0,11.7314
26190,20.5,3.9002,12.9903,11.7297
26220,20.8,3.9002,12.99,11.7294
26250,20.5,3.9,12.9901,11.7294
26280,20.2,3.9,12.9902,11.7283
26310,20.4,3.9002,12.9991,11.7273
26340,19.8,3.9,12.9985,11.7246
26370,19.7,3.9002,13.0021,11.7232
26400,19.4,3.9001,13.0089,11.7231
26430,19.3,3.9001,13.0095,11.7216
26460,20.1,3.9001,12.9973,11.7231
26490,20.7,3.9001,13.002,11.7228
26520,20.6,3.9001,13.0007,11.7206
26550,20.4,3.9001,12.9964,11.7184
26580,20.3,3.9002,13.0064,11.7185
26610,20.3,3.9001,13.0021,11.7178
26640,20.2,3.9002,13.0085,11.7165
26670,20.2,3.9001,12.9963,11.7157
26700,20.1,3.9001,13.0031,11.7164
26730,20.6,3.9,13.0008,11.7165
26760,20.9,3.9002,12.9928,11.7141
26790,20.6,3.9002,12.9933,11.7096
26820,20.8,3.9001,12.9908,11.6817
26850,20.4,3.9001,12.9908,11.7023
26880,20.4,3.9001,12.9908,11.7074
26910,20.0,3.9002,12.9908,11.7035
26940,19.7,3.9,12.9907,11.7053
26970,19.3,3.9001,12.991,11.7024
27000,19.8,3.9001,13.0128,11.7013
27030,19.9,3.9001,13.0079,11.7014
27060,19.5,3.9001,13.0062,11.6998
27090,18.8,3.9001,12.995,11.705
27120,19.2,3.9,12.9906,11.7038
27150,19.1,3.9,12.9906,11.7014
27180,19.1,3.9,12.9906,11.7021
27210,18.8,3.9001,13.0089,11.7021
27240,18.5,3.9001,12.9925,11.7021
27270,22.5,3.9001,12.9993,11.7021
27300,21.4,3.9002,12.9922,11.7031
27330,21.8,3.9,12.9992,11.7045
27360,20.8,3.9001,12.9985,11.7024
27390,20.4,3.9,12.9913,11.6941
27420,20.2,3.9001,12.9914,11.6951
27450,19.9,3.9002,13.0057,11.6919
27480,20.0,3.9002,12.9912,11.6893
27510,22.5,3.9001,12.9911,11.6872
27540,24.2,3.9001,12.9911,11.6851
27570,23.0,3.9001,12.9998,11.6833
27600,22.9,3.9001,12.9912,11.684
27630,21.7,3.9002,12.9911,11.6816
27660,21.0,3.9002,13.0091,11.6787
27690,20.7,3.9001,12.9987,11.6715
27720,20.6,3.9,12.9967,11.6733
27750,20.7,3.9001,12.991,11.6718
27780,20.9,3.9001,13.0062,11.6719
27810,21.1,3.9001,12.9915,11.6719
27840,20.8,3.9001,12.9916,11.6726
27870,20.7,3.9002,12.9925,11.6719
27900,20.6,3.9001,12.9918,11.6709
27930,20.5,3.9001,13.0013,11.6668
27960,20.0,3.9001,12.9937,11.6658
27990,19.9,3.9002,12.9919,11.6658
28020,23.0,3.9001,13.0012,11.6643
28050,21.4,3.9,13.0135,11.6647
28080,21.1,3.9001,12.9911,11.6661
28110,20.8,3.9001,13.0,11.6638
28140,20.6,3.9001,12.9928,11.661
28170,20.3,3.9001,12.9999,11.6585
28200,20.2,3.9,12.9915,11.6575
28230,20.0,3.9001,12.9982,11.6552
28260,20.0,3.9,12.9918,11.6552
28290,20.3,3.9001,12.9938,11.6541
28320,20.4,3.9001,12.9915,11.6547
28350,20.4,3.9,12.9985,11.655
28380,20.4,3.9002,13.0048,11.6575
28410,20.4,3.9001,13.0,11.6554
28440,20.4,3.9001,13.0131,11.6543
28470,20.2,3.9,13.0067,11.6524
28500,20.0,3.9001,12.9934,11.6529
28530,20.1,3.9002,12.9908,11.6514
28560,19.9,3.9,13.0058,11.651
28590,20.5,3.9,12.9908,11.6499
28620,20.5,3.9002,12.9908,11.6513
28650,20.4,3.9001,12.9911,11.6524
28680,20.1,3.9001,12.9976,11.6492
28710,19.9,3.9001,13.0111,11.6474
28740,19.7,3.9001,12.9965,11.6474
28770,19.7,3.9001,12.9906,11.6467
28800,19.8,3.9001,12.991,11.6463
28830,20.3,3.9001,13.0092,11.647
28860,20.3,3.9,12.9939,11.647
28890,20.1,3.9001,12.9902,11.6458
28920,20.1,3.9,12.99,11.6321
28950,20.0,3.9001,12.9897,11.6379
28980,19.9,3.9002,12.9894,11.6438
29010,19.8,3.9001,12.9987,11.6434
29040,19.9,3.9001,12.9895,11.6416
29070,20.1,3.9,13.0027,11.6416
29100,20.7,3.9,12.9889,11.6379
29130,21.0,3.9001,13.0,11.6281
29160,20.8,3.9001,12.989,11.6285
29190,20.8,3.9001,12.9905,11.6315
29220,20.8,3.9002,12.9973,11.6366
29250,20.8,3.9001,13.0114,11.6348
29280,20.8,3.9001,12.9897,11.6326
29310,21.0,3.9001,12.9894,11.629
29340,22.5,3.9,12.9985,11.6209
29370,23.3,3.9001,13.0,11.6198
29400,23.1,3.9001,12.9894,11.6195
29430,23.7,3.9001,12.9993,11.62
29460,22.6,3.9001,13.0078,11.6237
29490,22.3,3.9,12.9903,11.6233
29520,22.2,3.9001,12.9916,11.6226
29550,22.2,3.9,13.0125,11.6222
29580,22.4,3.9002,13.0143,11.6193
29610,24.5,3.9002,12.9897,11.6116
29640,24.6,3.9001,12.9894,11.6101
29670,24.6,3.9001,13.0023,11.6098
29700,23.1,3.9002,13.0,11.6124
29730,22.6,3.9002,13.0,11.6178
29760,22.4,3.9002,12.9895,11.6164
29790,22.1,3.9001,12.9893,11.616
29820,21.8,3.9,13.0065,11.6142
29850,22.0,3.9,12.9893,11.612
29880,21.7,3.9001,13.0017,11.6062
29910,22.1,3.9001,12.9957,11.6051
29940,22.3,3.9,12.9894,11.6045
29970,22.6,3.9001,12.9906,11.611
30000,21.0,3.9,12.9964,11.6114
30030,20.6,3.9,12.9977,11.6103
30060,20.3,3.9001,13.0,11.6095
30090,20.3,3.9001,12.99,11.6098
30120,19.8,3.9,12.9894,11.6036
30150,21.0,3.9001,12.9897,11.6007
30180,21.4,3.9001,12.99,11.5982
30210,21.6,3.9002,12.9925,11.6011
30240,20.8,3.9002,13.0052,11.6066
30270,20.5,3.9,12.9893,11.604
30300,20.4,3.9,13.0,11.6052
30330,20.2,3.9002,12.989,11.603
30360,20.5,3.9001,12.9977,11.6022
30390,21.0,3.9001,12.994,11.594
30420,21.1,3.9,12.9981,11.5943
30450,20.9,3.9001,13.0106,11.5926
30480,20.9,3.9001,13.0,11.6016
30510,21.0,3.9,13.0,11.5999
30540,21.0,3.9001,12.9892,11.5973
30570,21.1,3.9001,12.989,11.594
30600,21.2,3.9,12.9956,11.5925
30630,21.3,3.9002,13.0,11.587
30660,21.7,3.9,12.9887,11.58
30690,21.9,3.9001,12.9975,11.5801
30720,21.8,3.9001,12.9895,11.5803
30750,21.8,3.9,12.9895,11.584
30780,21.7,3.9001,12.9898,11.581
30810,21.6,3.9001,12.9947,11.58
30840,21.0,3.9001,12.9892,11.5792
30870,20.3,3.9001,12.9929,11.5778
30900,20.2,3.9,13.0011,11.5706
30930,20.3,3.9001,13.0119,11.5681
30960,19.7,3.9002,12.9886,11.5655
30990,19.5,3.9001,12.9892,11.5667
31020,18.7,3.9001,13.0107,11.5685
31050,18.9,3.9001,12.9908,11.5695
31080,18.6,3.9001,12.9892,11.5699
31110,18.2,3.9002,12.9894,11.5683
31140,18.1,3.9002,12.9972,11.5654
31170,17.0,3.9001,12.9912,11.5579
31200,17.5,3.9002,13.0045,11.5592
31230,17.4,3.9001,13.0129,11.5597
31260,17.1,3.9001,12.9893,11.5629
31290,16.4,3.9001,12.9892,11.5636
31320,16.6,3.9,12.9894,11.5665
31350,16.4,3.9,13.0052,11.5622
31380,16.4,3.9001,13.0,11.56
31410,16.2,3.9,12.9893,11.5595
31440,17.0,3.9,12.9893,11.5621
31470,17.0,3.9002,12.9914,11.5609
31500,17.2,3.9,12.9895,11.5596
31530,17.2,3.9001,12.9895,11.5592
31560,17.3,3.9,12.9895,11.5588
31590,17.2,3.9001,12.9894,11.5567
31620,17.3,3.9001,12.9896,11.5545
31650,17.3,3.9,12.99,11.5524
31680,17.2,3.9,13.0049,11.5516
31710,17.3,3.9001,13.0029,11.5526
31740,17.2,3.9,13.0032,11.5526
31770,17.3,3.9,12.9929,11.5498
31800,17.4,3.9001,12.9907,11.5487
31830,17.6,3.9,12.9905,11.5488
31860,17.3,3.9001,12.9895,11.546
31890,16.9,3.9001,13.0,11.5439
31920,16.9,3.9001,13.0038,11.5429
31950,16.8,3.9001,12.9956,11.5434
31980,17.4,3.9001,12.9902,11.5423
32010,17.5,3.9,12.9982,11.5413
32040,17.4,3.9,12.9903,11.5384
32070,17.2,3.9,13.0002,11.5338
32100,17.0,3.9001,12.9922,11.5305
32130,16.8,3.9002,12.9901,11.5302
32160,16.8,3.9,13.0067,11.5283
32190,16.6,3.9,12.9949,11.5275
32220,16.6,3.9001,12.9904,11.5258
32250,20.5,3.9,13.0043,11.5268
32280,24.0,3.9001,13.0012,11.5265
32310,19.3,3.9001,12.9897,11.5232
32340,17.7,3.9001,13.0005,11.5224
32370,17.1,3.9001,12.9898,11.522
32400,16.2,3.9,12.99,11.5198
32430,15.7,3.9001,13.0028,11.517
32460,15.4,3.9001,12.9935,11.517
32490,15.3,3.9002,12.9899,11.5191
32520,16.9,3.9002,13.0027,11.5151
32550,15.2,3.9001,12.9903,11.5143
32580,15.3,3.9002,12.9904,11.5133
32610,14.7,3.9001,13.0114,11.5126
32640,14.4,3.9002,12.9945,11.5104
32670,13.9,3.9001,12.9975,11.5114
32700,13.8,3.9001,12.9902,11.51
32730,13.8,3.9001,13.01,11.5103
32760,14.1,3.9002,12.9904,11.5098
32790,14.7,3.9001,12.9899,11.5059
32820,14.8,3.9002,12.9901,11.5055
32850,17.1,3.9001,12.9988,11.5048
32880,16.9,3.9001,12.9907,11.5034
32910,15.2,3.9002,12.9905,11.5019
32940,15.0,3.9,12.9914,11.4998
32970,15.2,3.9001,12.9908,11.4991
33000,15.1,3.9,12.9972,11.4991
33030,15.4,3.9,13.0,11.4962
33060,15.6,3.9001,12.9944,11.4938
33090,15.2,3.9002,13.0098,11.492
33120,15.2,3.9002,12.9909,11.4935
33150,15.2,3.9002,12.9909,11.4903
33180,15.3,3.9,12.9906,11.4897
33210,15.2,3.9001,13.0055,11.4879
33240,14.9,3.9001,12.993,11.49
33270,14.8,3.9001,12.9921,11.4872
33300,14.6,3.9001,12.996,11.4857
33330,15.6,3.9,12.9966,11.4861
33360,14.9,3.9,13.0027,11.4836
33390,15.2,3.9,12.9983,11.4814
33420,15.3,3.9001,12.9975,11.4811
33450,15.1,3.9001,12.9993,11.4804
33480,15.0,3.9002,12.9913,11.4789
33510,15.0,3.9001,12.9915,11.4805
33540,15.0,3.9001,12.9917,11.4772
33570,15.3,3.9001,13.0004,11.4755
33600,18.2,3.9001,13.0133,11.4719
33630,16.3,3.9,12.9978,11.4694
33660,16.0,3.9001,12.998,11.4702
33690,15.8,3.9,12.9999,11.467
33720,15.7,3.9001,13.0051,11.466
33750,15.6,3.9,12.9988,11.4644
33780,16.0,3.9001,12.9984,11.4633
33810,16.3,3.9001,12.9974,11.4615
33840,16.7,3.9,13.0111,11.4607
33870,19.0,3.9,12.9962,11.4597
33900,16.9,3.9001,12.9983,11.4594
33930,16.8,3.9,13.0106,11.4588
33960,16.6,3.9001,12.9981,11.4575
33990,16.7,3.9,13.0046,11.4564
34020,16.7,3.9001,13.0069,11.4553
34050,17.0,3.9,12.9974,11.4545
34080,23.3,3.9,12.9975,11.4519
34110,18.2,3.9001,13.0004,11.4516
34140,17.8,3.9001,12.9975,11.4506
34170,17.7,3.9001,12.9985,11.4488
34200,17.6,3.9,12.9966,11.4462
34230,17.7,3.9001,12.9989,11.4452
34260,17.7,3.9,12.9998,11.4445
34290,17.7,3.9001,13.0027,11.4448
34320,18.0,3.9,13.0126,11.4433
34350,18.7,3.9001,12.9981,11.4422
34380,18.3,3.9,12.9988,11.4411
34410,18.1,3.9001,13.0043,11.4403
34440,18.0,3.9001,12.9981,11.4389
34470,18.1,3.9001,13.0066,11.4354
34500,18.0,3.9001,12.9978,11.4346
34530,18.1,3.9,12.9968,11.4336
34560,18.3,3.9001,13.008,11.4332
34590,18.6,3.9001,12.9985,11.4315
34620,18.9,3.9,13.0092,11.4294
34650,18.8,3.9,12.9972,11.4279
34680,18.6,3.9001,12.9972,11.4251
34710,18.5,3.9,13.0,11.4232
34740,18.5,3.9001,12.9975,11.4211
34770,18.5,3.9,12.9975,11.4204
34800,18.5,3.9001,12.9977,11.4186
34830,18.6,3.9,12.9974,11.4186
34860,18.5,3.9,12.998,11.4172
34890,18.6,3.9,13.0039,11.4161
34920,18.6,3.9,13.0028,11.4154
34950,18.5,3.9001,12.9973,11.4133
34980,18.6,3.9,12.9976,11.4112
35010,18.1,3.9001,12.9972,11.4108
35040,17.9,3.9001,13.0056,11.4111
35070,17.8,3.9001,12.9977,11.4049
35100,17.8,3.9,12.9977,11.4067
35130,17.9,3.9001,12.9975,11.4083
35160,18.1,3.9001,12.9998,11.4093
35190,17.7,3.9,12.997,11.4126
35220,18.0,3.9001,12.9975,11.4194
35250,17.9,3.9001,12.997,11.4295
35280,17.8,3.9001,13.0098,11.4393
35310,17.7,3.9,13.0058,11.4428
35340,17.5,3.9001,12.9978,11.445
35370,17.2,3.9,13.0063,11.4468
35400,22.6,3.9,12.998,11.4489
35430,23.7,3.9001,13.0062,11.4514
35460,24.2,3.9001,12.9973,11.4569
35490,20.6,3.9,12.9968,11.4569
35520,19.5,3.9,12.9969,11.4586
35550,18.9,3.9,12.9974,11.4622
35580,18.5,3.9,13.0032,11.4622
35610,18.3,3.9001,12.9978,11.4622
35640,18.3,3.9001,12.9985,11.4379
35670,18.7,3.9,12.9978,11.4509
35700,18.9,3.9,12.998,11.4534
35730,18.6,3.9001,13.0013,11.4538
35760,18.4,3.9001,13.0124,11.4571
35790,18.6,3.9001,12.9983,11.4643
35820,18.0,3.9,12.998,11.469
35850,17.5,3.9001,13.0133,11.4747
35880,17.0,3.9,12.9979,11.4754
35910,16.8,3.9,12.998,11.4815
35940,17.1,3.9,12.9983,11.484
35970,17.2,3.9,12.9983,11.4832
36000,17.3,3.9,12.9993,11.4878
36030,17.6,3.9,12.9983,11.49
36060,17.8,3.9001,13.0046,11.498
36090,17.7,3.9,12.9978,11.5008
36120,17.6,3.9001,13.0146,11.498
36150,17.6,3.9,12.9983,11.4973
36180,17.9,3.9001,12.9968,11.5083
36210,18.2,3.9,13.0058,11.513
36240,18.2,3.9,13.0031,11.5148
36270,18.6,3.9,13.0021,11.5107
36300,18.0,3.9001,12.9981,11.5107
36330,18.0,3.9,12.9975,11.5093
36360,18.1,3.9,12.9977,11.514
36390,18.2,3.9001,12.9987,11.5086
36420,18.3,3.9,12.9983,11.5074
36450,18.2,3.9,12.9992,11.5002
36480,18.3,3.9001,13.0025,11.4981
36510,18.4,3.9,12.9971,11.4988
36540,18.1,3.9001,12.9981,11.497
36570,18.5,3.9001,12.9979,11.5013
36600,18.3,3.9001,12.9978,11.4988
36630,18.1,3.9001,12.9981,11.4959
36660,18.0,3.9001,13.0023,11.4924
36690,17.9,3.9001,12.9985,11.4967
36720,18.2,3.9,12.998,11.499
36750,18.2,3.9001,12.9998,11.4982
36780,18.4,3.9001,13.0093,11.4975
36810,18.4,3.9001,13.0082,11.4982
36840,18.4,3.9001,12.9964,11.4979
36870,18.4,3.9,13.0058,11.496
36900,18.2,3.9,12.9975,11.4946
36930,17.8,3.9,12.9975,11.4942
36960,17.6,3.9001,12.998,11.4881
36990,18.1,3.9001,13.0032,11.4806
37020,17.9,3.9,12.9978,11.4766
37050,18.1,3.9,13.004,11.4715
37080,18.2,3.9,12.9998,11.47
37110,17.8,3.9,13.0001,11.4656
37140,17.7,3.9,13.0131,11.4685
37170,17.5,3.9,13.0005,11.4656
37200,17.5,3.9001,12.9973,11.4631
37230,17.7,3.9001,12.9982,11.4613
37260,18.1,3.9,12.9979,11.4595
37290,18.3,3.9003,12.998,11.4563
37320,18.1,3.9,12.998,11.4558
37350,18.1,3.9,12.9976,11.453
37380,18.2,3.9001,12.9975,11.4509
37410,18.1,3.9001,12.9982,11.4462
37440,18.2,3.9,12.9998,11.4445
37470,18.0,3.9001,13.004,11.4402
37500,18.0,3.9001,13.003,11.4358
37530,18.1,3.9001,13.0094,11.4347
37560,18.0,3.9001,13.0001,11.4318
37590,18.0,3.9,13.0086,11.4321
37620,21.2,3.9001,12.9983,11.4331
37650,21.7,3.9001,12.9999,11.4345
37680,19.1,3.9,13.0044,11.4352
37710,18.6,3.9,13.0047,11.4338
37740,18.0,3.9001,13.002,11.4316
37770,17.4,3.9001,13.0147,11.4288
37800,19.4,3.9,13.0145,11.4273
37830,17.9,3.9,12.9985,11.4262
37860,17.7,3.9001,12.9968,11.4234
37890,18.0,3.9001,12.9981,11.4222
37920,18.0,3.9001,12.9987,11.4234
37950,17.8,3.9,12.9981,11.4234
37980,17.7,3.9001,12.998,11.4223
38010,17.6,3.9001,12.9981,11.4198
38040,17.8,3.9,12.9986,11.4176
38070,17.9,3.9001,12.9985,11.4154
38100,18.6,3.9001,12.9983,11.4111
38130,18.3,3.9,12.9985,11.4105
38160,18.3,3.9,12.998,11.4116
38190,18.3,3.9,12.9971,11.4094
38220,18.2,3.9001,12.9973,11.4056
38250,18.1,3.9,12.9978,11.4024
38280,18.1,3.9001,12.9975,11.4027
38310,18.2,3.9001,13.008,11.3995
38340,18.5,3.9001,12.9976,11.4007
38370,18.7,3.9001,12.9977,11.3985
38400,18.6,3.9,12.9981,11.3963
38430,18.7,3.9001,12.9983,11.4112
38460,18.7,3.9001,12.9984,11.4079
38490,18.6,3.9001,12.9984,11.4094
38520,18.5,3.9,12.9972,11.4041
38550,18.3,3.9,12.998,11.4009
38580,18.5,3.9,13.0003,11.4004
38610,18.8,3.9001,12.9983,11.3965
38640,19.0,3.9,13.0025,11.4019
38670,18.8,3.9001,12.9977,11.4067
38700,18.7,3.9002,12.9982,11.4085
38730,18.7,3.9001,12.998,11.4023
38760,18.6,3.9001,12.9974,11.4034
38790,18.6,3.9001,12.9976,11.3945
38820,18.6,3.9001,12.9972,11.3927
