Cycle,Tem,电压(V),电流(A),放电容量(Ah)
19620,26.0,3.65,13.0123,12.1744
19650,26.1,3.65,13.0073,12.1747
19680,25.9,3.6501,13.0021,12.174
19710,25.9,3.65,13.0113,12.1714
19740,25.9,3.65,13.0066,12.1691
19770,26.1,3.6501,13.0068,12.1679
19800,26.4,3.65,13.0081,12.1669
19830,26.2,3.6501,13.0114,12.1665
19860,26.3,3.65,13.0069,12.1648
19890,26.1,3.6501,13.0107,12.1636
19920,26.1,3.65,13.0069,12.1628
19950,26.0,3.6501,13.0069,12.1607
19980,26.5,3.65,13.0146,12.1607
20010,26.9,3.65,13.0048,12.1585
20040,27.0,3.6501,13.002,12.1573
20070,26.8,3.6501,13.0115,12.1561
20100,26.6,3.6501,13.0067,12.1554
20130,26.5,3.65,13.008,12.1544
20160,26.4,3.6501,13.0089,12.1534
20190,26.4,3.65,13.0069,12.1516
20220,26.7,3.6501,13.0068,12.1513
20250,26.9,3.6501,13.0127,12.1495
20280,25.8,3.6501,13.0073,12.1482
20310,26.6,3.65,13.011,12.1477
20340,26.9,3.65,13.0107,12.1467
20370,26.7,3.6501,13.0023,12.1456
20400,26.5,3.6501,13.0134,12.1448
20430,26.5,3.65,13.0125,12.1432
20460,26.9,3.6501,13.0102,12.1423
20490,27.3,3.65,13.0077,12.1413
20520,27.4,3.65,13.0141,12.1398
20550,27.2,3.65,13.0117,12.1387
20580,27.0,3.65,13.0077,12.1379
20610,27.0,3.65,13.0074,12.1369
20640,26.9,3.6501,13.0093,12.1359
20670,26.9,3.65,13.0146,12.1344
20700,27.3,3.6501,13.0012,12.1337
20730,27.6,3.65,13.0113,12.1322
20760,27.4,3.65,13.0077,12.1314
20790,27.2,3.65,13.0134,12.1299
20820,27.2,3.6501,13.0092,12.1292
20850,27.2,3.65,13.0125,12.1281
20880,27.2,3.6501,13.0089,12.1262
20910,27.1,3.6501,13.0078,12.1252
20940,27.3,3.65,13.0136,12.1244
20970,27.7,3.65,13.0081,12.1234
21000,28.0,3.65,13.0083,12.1221
21030,27.7,3.6501,13.0014,12.1213
21060,27.6,3.65,13.0099,12.1201
21090,27.4,3.65,13.0108,12.1186
21120,27.4,3.65,13.009,12.1175
21150,27.5,3.65,13.0086,12.1158
21180,27.6,3.65,13.0087,12.1141
21210,27.4,3.65,13.0092,12.1126
21240,27.3,3.6501,13.009,12.1111
21270,27.2,3.65,13.0088,12.1107
21300,27.1,3.65,13.0093,12.1096
21330,26.9,3.65,13.0148,12.1088
21360,26.7,3.6501,13.0116,12.1074
21390,26.8,3.65,13.0104,12.106
21420,27.2,3.65,13.0106,12.1047
21450,27.3,3.65,13.0088,12.104
21480,27.5,3.6501,13.0132,12.1025
21510,26.9,3.65,13.0126,12.1014
21540,26.7,3.65,13.0116,12.1008
21570,26.5,3.65,13.0086,12.0993
21600,26.5,3.65,13.0087,12.0978
21630,26.4,3.6501,13.0142,12.096
21660,26.8,3.65,13.0086,12.0953
21690,27.2,3.6501,13.0085,12.095
21720,27.2,3.6501,13.0109,12.0932
21750,26.9,3.65,13.0108,12.0921
21780,26.7,3.65,13.0076,12.091
21810,26.5,3.65,13.008,12.09
21840,26.5,3.6501,13.0082,12.0894
21870,26.5,3.6501,13.0103,12.0875
21900,26.7,3.65,13.0103,12.0868
21930,27.1,3.65,13.0083,12.0854
21960,26.9,3.6501,13.0111,12.0839
21990,26.8,3.6501,13.0118,12.083
22020,26.7,3.6501,13.0016,12.0816
22050,26.5,3.65,13.0115,12.0809
22080,26.5,3.65,13.0085,12.0798
22110,26.4,3.6501,13.0082,12.0781
22140,26.7,3.65,13.0083,12.0777
22170,26.8,3.65,13.0099,12.0763
22200,26.8,3.65,13.0104,12.0753
22230,26.3,3.65,13.0093,12.0741
22260,26.0,3.6501,13.0081,12.073
22290,25.9,3.65,13.0081,12.0719
22320,25.9,3.65,13.012,12.0711
22350,25.8,3.6501,13.0014,12.0696
22380,25.9,3.6501,13.0117,12.0686
22410,26.1,3.6501,13.0073,12.0671
22440,26.2,3.65,13.008,12.0658
22470,25.6,3.65,13.0095,12.0651
22500,25.4,3.65,13.0103,12.064
22530,25.4,3.65,13.0093,12.0629
22560,25.4,3.6501,13.0082,12.0618
22590,25.3,3.65,13.0068,12.0603
22620,25.5,3.65,13.0067,12.0607
22650,25.7,3.65,13.0078,12.0578
22680,25.5,3.6501,13.0065,12.057
22710,25.4,3.65,13.008,12.0563
22740,25.2,3.6501,13.0106,12.0548
22770,25.2,3.65,13.0095,12.0533
22800,25.2,3.65,13.0081,12.0526
22830,25.0,3.65,13.008,12.0522
22860,25.2,3.65,13.0072,12.0501
22890,25.2,3.65,13.0132,12.0491
22920,25.2,3.65,13.0144,12.0486
22950,25.1,3.65,13.011,12.0472
22980,25.0,3.65,13.0129,12.046
23010,25.0,3.6501,13.0013,12.0456
23040,24.9,3.65,13.0096,12.0441
23070,24.7,3.6501,13.0134,12.0427
23100,24.8,3.6501,13.0078,12.0413
23130,25.1,3.65,13.0093,12.041
23160,25.0,3.6501,13.0086,12.0403
23190,24.8,3.65,13.0141,12.0385
23220,24.8,3.65,13.0092,12.0378
23250,24.7,3.65,13.0125,12.0363
23280,24.6,3.65,13.0078,12.0353
23310,24.4,3.65,13.0099,12.0335
23340,24.7,3.6501,13.0014,12.0329
23370,25.0,3.6501,13.0013,12.031
23400,24.8,3.65,13.0073,12.0303
23430,25.0,3.6501,13.0097,12.0293
23460,24.8,3.65,13.0094,12.0283
23490,24.7,3.65,13.0114,12.0283
23520,24.7,3.65,13.0072,12.0269
23550,24.6,3.65,13.0079,12.0248
23580,24.7,3.6501,13.0104,12.0236
23610,25.0,3.6501,13.0093,12.0225
23640,25.0,3.65,13.0083,12.0212
23670,24.9,3.65,13.01,12.0202
23700,24.8,3.6501,13.0014,12.0195
23730,24.7,3.65,13.0093,12.0181
23760,24.5,3.6501,13.0089,12.0171
23790,24.8,3.65,13.0108,12.0211
23820,24.7,3.65,13.0149,12.0175
23850,25.0,3.65,13.011,12.014
23880,25.1,3.6501,13.0108,12.0126
23910,24.8,3.65,13.0073,12.0119
23940,24.7,3.65,13.0133,12.0129
23970,24.8,3.65,13.0083,12.0124
24000,24.6,3.65,13.0085,12.0112
24030,24.5,3.6501,13.0047,12.013
24060,24.8,3.6501,13.0114,12.0134
24090,25.0,3.65,13.007,12.0113
24120,24.8,3.65,13.0079,12.0095
24150,24.7,3.65,13.0145,12.0117
24180,24.7,3.6501,13.014,12.015
24210,24.7,3.65,13.0103,12.0108
24240,24.8,3.6501,13.0095,12.0111
24270,24.7,3.65,13.0126,12.0057
24300,24.6,3.6501,13.0141,12.0031
24330,24.5,3.65,13.0077,12.0005
24360,24.8,3.6501,13.0012,12.0085
24390,24.7,3.6501,13.014,12.0029
24420,24.7,3.6501,13.0139,12.0094
24450,24.4,3.6501,13.0075,12.0066
24480,24.3,3.6501,13.013,12.0059
24510,24.4,3.65,13.0126,12.0033
24540,24.3,3.65,13.0095,11.999
24570,24.5,3.6501,13.0092,11.9966
24600,24.6,3.65,13.0107,12.0006
24630,24.4,3.65,13.0084,11.9948
24660,24.4,3.65,13.0081,11.9949
24690,24.2,3.65,13.0047,11.993
24720,24.2,3.6501,13.0101,11.9912
24750,24.1,3.65,13.008,11.9889
24780,24.0,3.65,13.008,11.9872
24810,24.4,3.6501,13.0084,11.9872
24840,24.7,3.65,13.0125,11.9875
24870,23.7,3.6501,13.0112,11.9843
24900,24.2,3.65,13.0098,11.9652
24930,24.6,3.65,13.0083,11.9693
24960,24.4,3.65,13.0083,11.975
24990,24.3,3.6501,13.0083,11.9798
25020,24.2,3.6501,13.0014,11.9895
25050,24.2,3.6501,13.0082,11.9816
25080,24.2,3.65,13.0084,11.983
25110,23.9,3.65,13.0082,11.9835
25140,24.2,3.65,13.0094,11.982
25170,24.5,3.6501,13.0087,11.9827
25200,24.3,3.6501,13.0118,11.9834
25230,24.4,3.65,13.011,11.9834
25260,24.4,3.65,13.0124,11.9822
25290,24.4,3.6501,13.0091,11.9807
25320,24.3,3.6501,13.0088,11.9889
25350,24.7,3.65,13.0045,11.9908
25380,25.3,3.6501,13.0081,11.9862
25410,25.3,3.6501,13.008,11.9876
25440,25.1,3.6501,13.0081,11.9862
25470,25.0,3.6501,13.0142,11.9837
25500,24.9,3.6501,13.0129,11.9865
25530,24.8,3.65,13.008,11.9832
25560,24.6,3.6501,13.0085,11.9818
25590,24.4,3.65,13.0083,11.9817
25620,24.3,3.65,13.0143,11.9785
25650,24.6,3.65,13.0101,11.9736
25680,24.2,3.6501,13.0085,11.9699
25710,24.0,3.65,13.0102,11.9688
25740,24.0,3.6501,13.0098,11.9684
25770,23.9,3.6501,13.0126,11.9673
25800,23.8,3.6501,13.0083,11.9658
25830,23.8,3.65,13.0084,11.9644
25860,24.0,3.65,13.0093,11.963
25890,24.3,3.6501,13.0128,11.9624
25920,24.0,3.65,13.0092,11.9612
25950,23.9,3.6501,13.0083,11.9604
25980,23.9,3.6501,13.0135,11.9597
26010,23.7,3.6501,13.0046,11.9589
26040,23.7,3.6501,13.0095,11.9579
26070,23.9,3.65,13.0084,11.9568
26100,24.2,3.6501,13.0084,11.9562
26130,24.3,3.6501,13.0093,11.9548
26160,24.0,3.6501,13.0134,11.9547
26190,24.0,3.6501,13.0121,11.954
26220,23.9,3.65,13.0101,11.9532
26250,23.8,3.65,13.0108,11.9522
26280,23.7,3.65,13.0082,11.9503
26310,23.9,3.65,13.0098,11.9495
26340,24.1,3.6501,13.0045,11.9487
26370,24.3,3.65,13.0149,11.9469
26400,24.2,3.65,13.0084,11.9462
26430,24.1,3.65,13.0107,11.9452
26460,24.1,3.6501,13.0113,11.9448
26490,24.1,3.65,13.0082,11.9445
26520,24.0,3.6501,13.0101,11.943
26550,24.0,3.65,13.0079,11.9423
26580,24.6,3.6501,13.0083,11.9402
26610,24.8,3.6501,13.0111,11.9391
26640,24.8,3.6501,13.0145,11.938
26670,24.4,3.65,13.001,11.9376
26700,24.5,3.6501,13.0023,11.9365
26730,24.4,3.65,13.0089,11.9357
26760,24.3,3.65,13.0113,11.9341
26790,24.4,3.65,13.0082,11.9331
26820,24.9,3.6501,13.0081,11.9318
26850,24.9,3.65,13.0109,11.9308
26880,25.0,3.6501,13.0124,11.9297
26910,24.7,3.65,13.0097,11.933
26940,24.7,3.6501,13.0082,11.9319
26970,24.6,3.65,13.0083,11.9297
27000,24.6,3.6501,13.0084,11.9279
27030,24.7,3.6501,13.0017,11.9254
27060,24.9,3.65,13.0081,11.9233
27090,25.3,3.65,13.0105,11.9222
27120,25.2,3.65,13.0079,11.9211
27150,24.8,3.65,13.0076,11.9208
27180,24.6,3.65,13.0083,11.92
27210,24.5,3.6501,13.0075,11.9194
27240,24.4,3.65,13.0077,11.9179
27270,24.8,3.6501,13.0106,11.9165
27300,25.2,3.65,13.012,11.9157
27330,25.3,3.65,13.0113,11.9143
27360,25.0,3.65,13.0052,11.9139
27390,24.5,3.65,13.0072,11.914
27420,24.3,3.65,13.0073,11.9129
27450,24.2,3.6501,13.0106,11.9121
27480,24.1,3.6501,13.01,11.9114
27510,24.4,3.65,13.0123,11.9093
27540,24.9,3.65,13.0077,11.9083
27570,25.1,3.65,13.0073,11.9083
27600,25.0,3.65,13.0132,11.9065
27630,24.4,3.65,13.0116,11.9067
27660,24.1,3.65,13.0103,11.9063
27690,24.0,3.65,13.0064,11.9059
27720,24.0,3.65,13.0113,11.9069
27750,24.2,3.65,13.0142,11.9041
27780,24.6,3.65,13.0128,11.9067
27810,24.8,3.65,13.009,11.9039
27840,24.8,3.6501,13.0077,11.9032
27870,24.2,3.6501,13.0091,11.9028
27900,24.0,3.65,13.0093,11.9013
27930,23.9,3.6501,13.011,11.9002
27960,23.8,3.65,13.0131,11.8988
27990,23.9,3.6501,13.0075,11.8962
28020,24.7,3.65,13.0012,11.894
28050,24.9,3.6501,13.01,11.8929
28080,25.0,3.65,13.0117,11.8929
28110,24.5,3.65,13.0074,11.8925
28140,24.2,3.6501,13.0077,11.8917
28170,24.1,3.65,13.0115,11.8911
28200,24.0,3.65,13.0084,11.89
28230,24.0,3.65,13.0073,11.8891
28260,24.7,3.6501,13.0072,11.8865
28290,25.0,3.65,13.0099,11.8851
28320,25.0,3.65,13.0073,11.8841
28350,24.4,3.6501,13.0044,11.8843
28380,24.3,3.65,13.0091,11.8832
28410,24.2,3.65,13.0084,11.8823
28440,24.2,3.6501,13.0111,11.8815
28470,24.2,3.6501,13.0072,11.8801
28500,24.7,3.65,13.0111,11.8783
28530,25.0,3.65,13.0081,11.877
28560,25.2,3.65,13.0117,11.8771
28590,24.5,3.65,13.0063,11.8789
28620,24.3,3.65,13.0066,11.8757
28650,24.3,3.65,13.0065,11.8778
28680,24.2,3.6501,13.005,11.8745
28710,24.1,3.65,13.0068,11.8731
28740,24.7,3.65,13.0074,11.8717
28770,25.0,3.65,13.013,11.8703
28800,25.2,3.65,13.0079,11.8699
28830,24.8,3.65,13.011,11.8698
28860,24.7,3.6501,13.0073,11.8684
28890,24.5,3.65,13.0096,11.8684
28920,24.4,3.65,13.0137,11.8669
28950,24.3,3.6501,13.0068,11.8661
28980,24.8,3.65,13.0082,11.8641
29010,25.2,3.6501,13.0057,11.8623
29040,25.4,3.65,13.0127,11.8617
29070,25.1,3.65,13.0118,11.8609
29100,24.9,3.65,13.0065,11.8616
29130,25.1,3.65,13.0137,11.8593
29160,25.0,3.6501,13.0119,11.8582
29190,25.1,3.65,13.0148,11.8575
29220,25.2,3.65,13.0067,11.8565
29250,25.6,3.65,13.0099,11.8551
29280,25.7,3.65,13.0129,11.8544
29310,25.5,3.65,13.0068,11.8536
29340,25.5,3.6501,13.0017,11.8529
29370,25.4,3.6501,13.006,11.8506
29400,25.3,3.6501,13.0065,11.8499
29430,25.2,3.65,13.0098,11.8493
29460,25.4,3.65,13.0088,11.8488
29490,25.7,3.65,13.0106,11.8478
29520,26.0,3.65,13.0099,11.8463
29550,25.7,3.65,13.0145,11.8459
29580,25.7,3.6501,13.0121,11.8441
29610,25.0,3.65,13.0087,11.8444
29640,24.4,3.65,13.0076,11.8432
29670,23.7,3.65,13.0049,11.8435
29700,23.8,3.6501,13.0129,11.8423
29730,23.7,3.6501,13.0107,11.8423
29760,23.8,3.65,13.0076,11.8412
29790,23.6,3.6501,13.0111,11.8401
29820,23.4,3.65,13.0105,11.8395
29850,23.5,3.6501,13.0077,11.8385
29880,23.6,3.65,13.0099,11.8374
29910,23.5,3.65,13.0102,11.836
29940,23.5,3.6501,13.0093,11.8345
29970,23.5,3.65,13.0149,11.834
30000,23.7,3.65,13.0015,11.8326
30030,23.9,3.65,13.0014,11.8311
30060,23.6,3.65,13.013,11.8307
30090,23.5,3.65,13.0141,11.8296
30120,23.4,3.6501,13.0125,11.8293
30150,23.3,3.65,13.0142,11.8283
30180,23.4,3.6501,13.0101,11.8266
30210,23.8,3.6501,13.0106,11.826
30240,23.8,3.6501,13.0107,11.8249
30270,23.6,3.65,13.0085,11.824
30300,23.6,3.6501,13.0085,11.8236
30330,23.6,3.65,13.0085,11.8221
30360,23.7,3.6501,13.0014,11.8206
30390,23.6,3.6501,13.0087,11.8197
30420,23.6,3.65,13.0087,11.8182
30450,24.0,3.65,13.0085,11.8176
30480,24.4,3.6501,13.0099,11.8152
30510,23.6,3.6501,13.0113,11.8166
30540,23.6,3.6501,13.0094,11.8145
30570,23.8,3.6501,13.0099,11.8145
30600,23.7,3.65,13.0083,11.8142
30630,23.5,3.65,13.0084,11.8124
30660,23.2,3.6501,13.0104,11.8112
30690,23.1,3.65,13.0016,11.8111
30720,23.1,3.65,13.0086,11.81
30750,23.0,3.65,13.0101,11.8095
30780,23.0,3.65,13.0073,11.8085
30810,22.8,3.65,13.0069,11.8077
30840,22.8,3.65,13.0106,11.8071
30870,22.8,3.65,13.0103,11.8068
30900,22.7,3.65,13.0106,11.8057
30930,22.8,3.65,13.0115,11.8048
30960,22.9,3.6501,13.0078,11.8036
30990,22.7,3.65,13.0076,11.8025
31020,22.6,3.6501,13.0036,11.8022
31050,22.5,3.65,13.0075,11.8007
31080,22.5,3.65,13.0109,11.8003
31110,22.3,3.65,13.0102,11.7995
31140,22.1,3.65,13.0101,11.7989
31170,22.0,3.6501,13.0063,11.7983
31200,21.9,3.65,13.0069,11.7982
31230,21.6,3.65,13.007,11.7986
31260,21.3,3.6501,13.006,11.7978
31290,21.1,3.6501,13.0062,11.7972
31320,21.0,3.65,13.0065,11.7971
31350,20.6,3.6501,13.0019,11.7978
31380,20.2,3.65,13.0061,11.797
31410,20.3,3.65,13.0066,11.7955
31440,20.6,3.65,13.0071,11.7936
31470,20.9,3.65,13.007,11.7921
31500,20.5,3.65,13.0072,11.7914
31530,20.7,3.65,13.0087,11.7907
31560,20.4,3.65,13.0112,11.7914
31590,20.5,3.65,13.0117,11.7896
31620,20.5,3.65,13.0096,11.7885
31650,20.5,3.65,13.0117,11.7874
31680,20.5,3.6501,13.0036,11.7869
31710,20.6,3.6501,13.0074,11.7866
31740,20.5,3.6501,13.0148,11.7849
31770,20.4,3.65,13.0111,11.7843
31800,20.4,3.65,13.0096,11.7833
31830,20.3,3.65,13.0074,11.7833
31860,20.3,3.6501,13.0139,11.7815
31890,20.3,3.65,13.007,11.7813
31920,20.5,3.65,13.0123,11.781
31950,20.7,3.65,13.0074,11.7798
31980,20.7,3.65,13.0074,11.7777
32010,20.6,3.6501,13.0063,11.7769
32040,20.6,3.65,13.0079,11.776
32070,20.6,3.65,13.008,11.7738
32100,20.3,3.6501,13.0127,11.7755
32130,19.7,3.6501,13.0117,11.7774
32160,19.2,3.65,13.0076,11.7789
32190,19.2,3.6501,13.0087,11.7762
32220,19.4,3.65,13.009,11.7741
32250,19.2,3.6501,13.0077,11.7746
32280,19.0,3.6501,13.0075,11.774
32310,19.1,3.65,13.0077,11.7719
32340,19.1,3.6501,13.0016,11.7715
32370,18.9,3.65,13.0097,11.7708
32400,18.8,3.6501,13.0076,11.7718
32430,18.6,3.65,13.0075,11.77
32460,18.9,3.65,13.0071,11.7685
32490,19.0,3.6501,13.0072,11.7682
32520,18.7,3.65,13.0107,11.7659
32550,18.6,3.65,13.0081,11.766
32580,18.3,3.6501,13.0086,11.7674
32610,18.2,3.65,13.009,11.7647
32640,18.9,3.65,13.0076,11.7611
32670,19.1,3.6501,13.0015,11.7547
32700,19.0,3.65,13.0072,11.7579
32730,18.9,3.6501,13.0095,11.7579
32760,18.8,3.65,13.0071,11.7583
32790,18.8,3.65,13.0084,11.7578
32820,18.7,3.65,13.0113,11.7568
32850,19.0,3.65,13.007,11.7554
32880,19.4,3.6501,13.0071,11.7544
32910,19.7,3.65,13.0113,11.7523
32940,19.3,3.65,13.0072,11.7529
32970,19.1,3.65,13.0087,11.7522
33000,19.1,3.6501,13.0021,11.7521
33030,19.1,3.65,13.0067,11.751
33060,19.0,3.6501,13.0069,11.7499
33090,19.3,3.65,13.0083,11.7484
33120,19.6,3.6501,13.0146,11.747
33150,19.7,3.65,13.0125,11.7455
33180,19.5,3.65,13.0081,11.7467
33210,19.5,3.65,13.0069,11.7457
33240,19.1,3.65,13.0069,11.7478
33270,19.7,3.65,13.0068,11.7451
33300,19.1,3.65,13.0079,11.7456
33330,20.4,3.65,13.002,11.7422
33360,20.4,3.65,13.001,11.7415
33390,20.6,3.6501,13.0019,11.7386
33420,20.2,3.65,13.0088,11.74
33450,19.5,3.6501,13.0073,11.7377
33480,19.7,3.65,13.0071,11.7383
33510,19.5,3.65,13.0069,11.7354
33540,19.5,3.65,13.0074,11.7364
33570,20.0,3.65,13.0075,11.7348
33600,20.7,3.65,13.0076,11.7334
33630,21.8,3.6501,13.0144,11.7307
33660,20.6,3.65,13.0073,11.7311
33690,20.4,3.65,13.0129,11.7311
33720,20.9,3.6502,13.0055,11.7278
33750,20.8,3.65,13.0071,11.7275
33780,20.7,3.6501,13.0117,11.7264
33810,20.8,3.65,13.0112,11.7257
33840,21.7,3.6501,13.0073,11.7242
33870,22.0,3.6501,13.0123,11.7214
33900,21.6,3.65,13.0074,11.7235
33930,21.3,3.65,13.0111,11.72
33960,20.5,3.65,13.0118,11.7237
33990,20.2,3.6501,13.0107,11.7233
34020,20.1,3.6501,13.0105,11.7228
34050,20.1,3.6501,13.0021,11.7227
34080,20.7,3.6501,13.0068,11.7229
34110,21.0,3.65,13.0073,11.7197
34140,20.5,3.65,13.0098,11.7196
34170,20.2,3.6501,13.0124,11.7199
34200,20.7,3.65,13.0074,11.7167
34230,20.6,3.65,13.0108,11.7166
34260,20.6,3.6501,13.0113,11.7166
34290,20.5,3.6501,13.0086,11.7177
34320,20.6,3.65,13.0071,11.7138
34350,21.0,3.65,13.0069,11.7123
34380,20.8,3.6502,13.0041,11.7148
34410,21.1,3.6501,13.0078,11.7126
34440,20.6,3.65,13.008,11.7127
34470,20.4,3.6501,13.0077,11.7109
34500,20.4,3.65,13.0072,11.7108
34530,20.4,3.65,13.0123,11.7115
34560,20.6,3.6501,13.0141,11.7077
34590,21.1,3.6501,13.0106,11.7055
34620,21.3,3.65,13.0066,11.703
34650,20.9,3.6501,13.0087,11.7036
34680,20.7,3.6501,13.0072,11.7057
34710,20.6,3.6501,13.0064,11.706
34740,20.4,3.65,13.0102,11.706
34770,20.3,3.6501,13.0119,11.7049
34800,20.5,3.65,13.008,11.701
34830,20.6,3.65,13.015,11.7015
34860,20.8,3.65,13.0115,11.7015
34890,20.6,3.6501,13.0106,11.6996
34920,20.5,3.65,13.0139,11.6989
34950,19.8,3.65,13.0067,11.7012
34980,19.7,3.6501,13.0078,11.7003
35010,19.4,3.65,13.0086,11.7006
35040,19.5,3.6501,13.0016,11.6978
35070,20.0,3.65,13.0075,11.697
35100,20.8,3.6501,13.0075,11.6935
35130,20.5,3.65,13.0072,11.6945
35160,20.4,3.65,13.0078,11.6938
35190,20.2,3.65,13.007,11.6927
35220,20.2,3.65,13.0101,11.6927
35250,20.1,3.65,13.0077,11.6916
35280,20.1,3.6501,13.0078,11.6909
35310,20.5,3.6501,13.0074,11.6894
35340,20.9,3.6501,13.0072,11.687
35370,20.7,3.6501,13.0024,11.6861
35400,20.7,3.65,13.0114,11.6868
35430,20.5,3.65,13.0068,11.6861
35460,20.3,3.6501,13.0089,11.6875
35490,19.9,3.65,13.007,11.6875
35520,19.7,3.65,13.0079,11.6871
35550,19.5,3.6501,13.0138,11.685
35580,20.1,3.6501,13.0141,11.6833
35610,19.8,3.65,13.0072,11.685
35640,19.3,3.65,13.0095,11.6874
35670,18.7,3.6501,13.0106,11.6868
35700,19.0,3.6502,13.0057,11.685
35730,18.9,3.65,13.0076,11.685
35760,18.7,3.65,13.007,11.6856
35790,19.0,3.65,13.0067,11.6863
35820,20.3,3.65,13.0081,11.6746
35850,22.4,3.65,13.0066,11.6672
35880,23.2,3.65,13.0067,11.6662
35910,20.9,3.65,13.0099,11.6767
35940,20.4,3.65,13.0081,11.6766
35970,20.1,3.65,13.0071,11.6802
36000,19.9,3.65,13.0113,11.6786
36030,20.0,3.6502,13.0066,11.6815
36060,21.3,3.65,13.0067,11.6726
36090,24.2,3.6501,13.0061,11.6648
36120,23.1,3.65,13.0064,11.6681
36150,22.4,3.65,13.0062,11.6654
36180,21.3,3.65,13.0082,11.6698
36210,20.8,3.65,13.0124,11.6709
36240,20.6,3.65,13.0064,11.668
36270,20.7,3.65,13.0091,11.672
36300,20.9,3.65,13.009,11.6627
36330,21.1,3.65,13.0092,11.6627
36360,21.0,3.6501,13.002,11.663
36390,20.8,3.65,13.0119,11.6626
36420,20.6,3.65,13.007,11.6625
36450,20.5,3.6501,13.0067,11.662
36480,20.0,3.65,13.0074,11.6641
36510,20.0,3.6501,13.0073,11.657
36540,21.8,3.65,13.009,11.6513
36570,21.4,3.6501,13.0102,11.6562
36600,20.9,3.6501,13.0079,11.6572
36630,20.5,3.6501,13.007,11.6589
36660,20.6,3.6501,13.0104,11.6567
36690,20.2,3.65,13.0053,11.6577
36720,20.1,3.6501,13.002,11.657
36750,20.0,3.65,13.0106,11.6555
36780,20.2,3.6501,13.0071,11.6534
36810,20.4,3.6501,13.0113,11.652
36840,20.4,3.65,13.0111,11.6527
36870,20.4,3.65,13.0073,11.652
36900,20.4,3.65,13.0072,11.6509
36930,20.4,3.65,13.0072,11.6501
36960,20.1,3.6501,13.0072,11.6497
36990,20.0,3.65,13.0139,11.6494
37020,20.1,3.6501,13.0091,11.6494
37050,20.0,3.6501,13.003,11.6488
37080,20.7,3.65,13.0073,11.6445
37110,20.4,3.65,13.0074,11.6448
37140,20.2,3.65,13.0074,11.647
37170,20.0,3.6501,13.0115,11.6459
37200,19.8,3.65,13.01,11.6455
37230,19.7,3.65,13.009,11.6454
37260,19.9,3.65,13.0112,11.6426
37290,20.1,3.65,13.0111,11.6419
37320,20.3,3.6501,13.0071,11.6444
37350,20.1,3.65,13.0126,11.6418
37380,20.2,3.6501,13.0055,11.6422
37410,20.0,3.65,13.0076,11.6403
37440,19.9,3.6501,13.012,11.6393
37470,19.8,3.65,13.0117,11.6396
37500,19.9,3.6501,13.0069,11.6361
37530,20.3,3.6501,13.0067,11.6359
37560,20.9,3.65,13.0112,11.6338
37590,20.8,3.6501,13.0068,11.6312
37620,20.7,3.6501,13.0107,11.6334
37650,20.9,3.65,13.0097,11.6308
37680,20.9,3.65,13.0073,11.6293
37710,20.9,3.6501,13.0017,11.6285
37740,21.0,3.6501,13.0104,11.6271
37770,24.0,3.6501,13.0066,11.6161
37800,24.4,3.6501,13.0062,11.6148
37830,23.1,3.65,13.01,11.6157
37860,24.3,3.65,13.0069,11.615
37890,22.6,3.65,13.0077,11.618
37920,22.3,3.65,13.0065,11.6202
37950,22.3,3.65,13.0065,11.6194
37980,22.2,3.6501,13.0061,11.6194
38010,23.2,3.6501,13.0064,11.6144
38040,23.7,3.65,13.0057,11.6115
38070,23.9,3.65,13.0095,11.6116
38100,24.4,3.65,13.0103,11.6127
38130,22.7,3.65,13.0057,11.614
38160,22.4,3.65,13.0095,11.6159
38190,22.2,3.6501,13.0081,11.6158
38220,22.0,3.65,13.0063,11.6139
38250,22.8,3.65,13.0075,11.6103
38280,21.6,3.6501,13.0126,11.6124
38310,22.1,3.65,13.0082,11.6084
38340,22.9,3.65,13.0095,11.6092
38370,21.7,3.6501,13.0015,11.61
38400,20.9,3.65,13.0081,11.6096
38430,20.5,3.65,13.0129,11.612
38460,20.2,3.65,13.0059,11.6117
38490,20.2,3.65,13.0058,11.61
38520,20.0,3.65,13.0099,11.6094
38550,20.7,3.6501,13.0081,11.6034
38580,21.6,3.65,13.0059,11.602
38610,20.9,3.65,13.0092,11.6034
38640,20.7,3.65,13.0099,11.6036
38670,20.4,3.65,13.006,11.6037
38700,20.3,3.6501,13.0013,11.6079
38730,20.5,3.6501,13.0102,11.6184
38760,21.0,3.65,13.0057,11.621
38790,21.0,3.6501,13.0095,11.6134
38820,20.9,3.6501,13.0067,11.6183
38850,20.8,3.65,13.01,11.6215
38880,21.1,3.65,13.0071,11.6099
38910,21.1,3.6501,13.0113,11.6113
38940,21.0,3.65,13.006,11.6074
38970,21.0,3.6501,13.0105,11.6059
39000,21.3,3.65,13.008,11.6071
39030,21.8,3.6501,13.0093,11.6001
39060,21.9,3.6501,13.0083,11.6008
39090,21.8,3.6501,13.0145,11.5998
39120,21.8,3.6501,13.0066,11.5954
39150,21.8,3.6501,13.0075,11.594
39180,21.2,3.65,13.0063,11.5948
39210,20.3,3.65,13.01,11.5954
39240,20.2,3.65,13.006,11.5954
39270,19.8,3.65,13.0063,11.5969
39300,19.6,3.65,13.0128,11.5997
39330,19.1,3.6501,13.006,11.6018
39360,19.0,3.6501,13.0061,11.5986
39390,18.5,3.65,13.0061,11.5999
