Cycle,Tem,电压(V),电流(A),放电容量(Ah)
6360,30.7,3.9,13.0034,12.3134
6390,30.5,3.9001,13.0091,12.312
6420,30,3.9001,13.0013,12.3044
6450,30,3.9001,13.0013,12.2969
6480,29.9,3.9001,13.0015,12.2915
6510,29.9,3.9002,13.0015,12.2849
6540,30,3.9003,13.0052,12.2562
6570,30.4,3.9001,13.002,12.2482
6600,30.5,3.9,13.0112,12.2461
6630,30.2,3.9001,13.0107,12.2431
6660,30,3.9001,13.0123,12.2402
6690,29.8,3.9,13.0126,12.2392
6720,29.8,3.9001,13.0101,12.2378
6750,29.8,3.9002,13.0117,12.2381
6780,30,3.9002,13.0076,12.2377
6810,30.4,3.9001,13.0022,12.2391
6840,30.5,3.9002,13.0031,12.2362
6870,30.7,3.9,13.0017,12.2347
6900,30.3,3.9,13.0014,12.2293
6930,30,3.9002,13.0014,12.2271
6960,29.9,3.9003,13.0013,12.2264
6990,29.9,3.9001,13.0012,12.2235
7020,30,3.9,13.0023,12.2249
7050,30.2,3.9,13.0019,12.2236
7080,30.4,3.9001,13.0015,12.2225
7110,30.2,3.9001,13.0016,12.2196
7140,30,3.9,13.0119,12.2156
7170,29.7,3.9001,13.0018,12.2142
7200,29.6,3.9002,13.0014,12.2359
7230,29.5,3.9002,13.0024,12.2283
7260,29.4,3.9,13.002,12.2095
7290,29.7,3.9001,13.0013,12.2112
7320,29.8,3.9001,13.0058,12.207
7350,29.8,3.9,13.0021,12.2091
7380,29.6,3.9001,13.0019,12.2008
7410,29.5,3.9002,13.0015,12.1986
7440,29.4,3.9001,13.0017,12.1976
7470,29.4,3.9001,13.0076,12.2459
7500,29.3,3.9001,13.0016,12.2043
7530,29.4,3.9001,13.0012,12.221
7560,29.4,3.9002,13.0016,12.1981
7590,29.6,3.9002,13.0016,12.1967
7620,29.6,3.9002,13.0133,12.201
7650,29.4,3.9,13.0108,12.1999
7680,29.4,3.9001,13.012,12.1946
7710,29.3,3.9001,13.0046,12.1866
7740,29.3,3.9001,13.0016,12.1851
7770,29.5,3.9001,13.0015,12.1827
7800,29.8,3.9,13.0124,12.1845
7830,30,3.9,13.0047,12.1803
7860,30.2,3.9002,13.0122,12.1792
7890,30,3.9001,13.0013,12.1807
7920,29.8,3.9001,13.0016,12.2031
7950,29.7,3.9001,13.0024,12.2923
7980,29.7,3.9,13.0148,12.2655
8010,29.7,3.9001,13.0021,12.2781
8040,29.8,3.9001,13.0086,12.2482
8070,30.1,3.9,13.0092,12.1955
8100,30.3,3.9002,13.002,12.1871
8130,30.8,3.9002,13.0014,12.1814
8160,30,3.9002,13.0134,12.1737
8190,29.9,3.9002,13.0125,12.1662
8220,29.8,3.9003,13.0025,12.1655
8250,29.8,3.9001,13.0013,12.1655
8280,30,3.9001,13.0015,12.1644
8310,30.1,3.9001,13.002,12.1673
8340,30.3,3.9002,13.0075,12.1662
8370,30.4,3.9001,13.0016,12.1611
8400,30,3.9001,13.002,12.1749
8430,29.9,3.9001,13.0031,12.1556
8460,29.7,3.9001,13.0042,12.1524
8490,29.7,3.9,13.0011,12.159
8520,29.8,3.9001,13.002,12.1597
8550,30.1,3.9001,13.0017,12.1535
8580,30.2,3.9,13.0098,12.1517
8610,30.3,3.9002,13.006,12.1614
8640,30.1,3.9001,13.0019,12.1556
8670,30,3.9001,13.0014,12.1466
8700,29.9,3.9001,13.0024,12.1448
8730,29.8,3.9002,13.0049,12.1426
8760,29.9,3.9001,13.0013,12.1419
8790,30.1,3.9001,13.0078,12.1418
8820,30.2,3.9002,13.007,12.1436
8850,30.3,3.9002,13.0014,12.14
8880,30.3,3.9002,13.0013,12.1374
8910,30,3.9002,13.0017,12.1382
8940,29.9,3.9002,13.0021,12.1358
8970,29.9,3.9001,13.0013,12.138
9000,29.8,3.9001,13.0129,12.1304
9030,29.9,3.9001,13.0018,12.1276
9060,30.1,3.9001,13.0056,12.1262
9090,30.1,3.9002,13.0015,12.1254
9120,30.4,3.9001,13.0015,12.1324
9150,30.1,3.9002,13.0012,12.1316
9180,29.9,3.9002,13.0037,12.1446
9210,29.8,3.9003,13.0012,12.1189
9240,29.7,3.9002,13.0011,12.1157
9270,29.7,3.9002,13.0128,12.1145
9300,29.9,3.9002,13.0117,12.1207
9330,30.2,3.9002,13.0054,12.1178
9360,30.4,3.9001,13.0102,12.1155
9390,30.5,3.9001,13.0013,12.113
9420,30.3,3.9,13.0019,12.11
9450,30.1,3.9,13.0056,12.1079
9480,29.9,3.9002,13.0064,12.1069
9510,29.9,3.9001,13.0012,12.1059
9540,30.2,3.9002,13.0012,12.1073
9570,30.5,3.9,13.0012,12.1453
9600,30.8,3.9002,13.0011,12.1511
9630,30.8,3.9002,13.0029,12.1597
9660,30.5,3.9002,13.0011,12.1535
9690,30.2,3.9001,13.0016,12.1348
9720,30.1,3.9001,13.0023,12.1134
9750,30.1,3.9002,13.0034,12.0961
9780,30.2,3.9002,13.0023,12.0961
9810,30.5,3.9001,13.002,12.0954
9840,30.7,3.9002,13.002,12.0943
9870,30.7,3.9002,13.0013,12.0943
9900,30.4,3.9001,13.0014,12.0915
9930,30.3,3.9001,13.0014,12.0871
9960,30.2,3.9002,13.0078,12.0868
9990,29.9,3.9002,13.0025,12.085
10020,30.1,3.9001,13.0007,12.0835
10050,30.3,3.9001,13.0017,12.0843
10080,30.7,3.9001,13.0022,12.0836
10110,30.5,3.9001,13.0017,12.0803
10140,30.4,3.9002,13.0069,12.0791
10170,30.2,3.9001,13.0019,12.0793
10200,30.2,3.9002,13.0021,12.0771
10230,30,3.9,13.0019,12.0767
10260,29.9,3.9002,13.0019,12.0727
10290,30.3,3.9002,13.0014,12.0767
10320,30.6,3.9002,13.0028,12.0736
10350,31,3.9001,13.0022,12.0744
10380,30.7,3.9001,13.0017,12.0711
10410,30.5,3.9,13.0017,12.0734
10440,30.3,3.9001,13.0113,12.0694
10470,30.2,3.9002,13.0021,12.1022
10500,30,3.9001,13.0018,12.1192
10530,30.2,3.9,13.0016,12.1035
10560,30.5,3.9003,13.0018,12.0656
10590,30.8,3.9001,13.0017,12.0684
10620,31.1,3.9001,13.0025,12.0631
10650,30.9,3.9002,13.0023,12.0612
10680,30.6,3.9001,13.0018,12.0579
10710,30.4,3.9,13.0012,12.0564
10740,30.2,3.9001,13.0017,12.0563
10770,30.2,3.9001,13.0013,12.056
10800,30.5,3.9,13.0014,12.0543
10830,30.7,3.9002,13.0116,12.0854
10860,31.1,3.9002,13.0033,12.0577
10890,31.1,3.9001,13.0016,12.0559
10920,30.5,3.9002,13.002,12.0538
10950,30.3,3.9001,13.0019,12.0495
10980,30.1,3.9002,13.0017,12.0527
11010,30,3.9002,13.0074,12.0509
11040,30.2,3.9,13.0049,12.0487
11070,30.6,3.9,13.0026,12.0447
11100,31,3.9001,13.002,12.045
11130,31.4,3.9002,13.002,12.0457
11160,31.1,3.9002,13.0011,12.0449
11190,30.9,3.9002,13.0031,12.0418
11220,31.1,3.9001,13.0064,12.0481
11250,31.5,3.9,13.0023,12.0626
11280,31,3.9002,13.0016,12.0363
11310,30.9,3.9002,13.0029,12.0446
11340,30.8,3.9002,13.0013,12.0374
11370,30.7,3.9,13.0082,12.032
11400,30.7,3.9001,13.0029,12.0253
11430,31,3.9001,13.0073,12.0286
11460,31.3,3.9002,13.0081,12.025
11490,31.4,3.9001,13.0013,12.0243
11520,31.2,3.9,13.0015,12.0217
11550,31,3.9001,13.0014,12.0213
11580,30.8,3.9001,13.011,12.0206
11610,30.7,3.9,13.0014,12.0199
11640,30.7,3.9001,13.0013,12.0188
11670,30.8,3.9001,13.0012,12.0181
11700,31,3.9001,13.0021,12.0184
11730,31.1,3.9,13.0011,12.0166
11760,31,3.9,13.0086,12.0151
11790,30.8,3.9001,13.0042,12.0126
11820,30.6,3.9001,13.0014,12.0104
11850,30.4,3.9002,13.0016,12.008
11880,30.4,3.9002,13.0059,12.0081
11910,30.4,3.9001,13.0014,12.0081
11940,30.7,3.9001,13.0012,12.0066
11970,31,3.9002,13.0029,12.0066
12000,30.5,3.9001,13.0018,12.0018
12030,30.6,3.9001,13.0025,12.0011
12060,30.3,3.9002,13.0032,12.0004
12090,30.1,3.9002,13.0019,11.9982
12120,30.1,3.9002,13.0018,11.9957
12150,30.1,3.9002,13.002,11.995
12180,30.4,3.9002,13.013,11.9951
12210,30.7,3.9,13.0019,11.9943
12240,30.3,3.9001,13.0034,11.9899
12270,30,3.9002,13.0015,11.9894
12300,29.8,3.9001,13.0064,11.9865
12330,29.5,3.9001,13.0022,11.9919
12360,29.5,3.9,13.002,11.985
12390,29.4,3.9,13.0016,11.9896
12420,29.7,3.9002,13.0022,11.9851
12450,30,3.9002,13.0017,11.9843
12480,30,3.9001,13.002,11.9811
12510,30.3,3.9001,13.002,11.9808
12540,30,3.9001,13.0018,11.9804
12570,29.8,3.9001,13.0082,11.9781
12600,29.6,3.9001,13.0014,11.9778
12630,29.5,3.9001,13.002,11.9749
12660,29.4,3.9001,13.0019,11.9786
12690,29.8,3.9,13.0025,11.9739
12720,30.1,3.9,13.0046,11.9739
12750,30.3,3.9002,13.0023,11.9764
12780,30.6,3.9002,13.0016,11.9776
12810,30.1,3.9002,13.0014,11.9767
12840,29.9,3.9002,13.0015,11.9724
12870,29.8,3.9001,13.0012,11.9691
12900,29.7,3.9002,13.0013,11.9663
12930,29.9,3.9,13.0013,11.9677
12960,30.1,3.9002,13.0037,11.9681
12990,30.4,3.9002,13.0023,11.9663
13020,30.8,3.9001,13.002,11.9629
13050,30.4,3.9001,13.0016,11.9612
13080,30.3,3.9,13.0086,11.959
13110,30.2,3.9001,13.0024,11.9582
13140,30.2,3.9001,13.0014,11.9564
13170,30.2,3.9002,13.0016,11.9567
13200,30.4,3.9002,13.0021,11.9546
13230,30.6,3.9,13.0017,11.9551
13260,31,3.9002,13.0019,11.9573
13290,31.1,3.9001,13.0014,11.9576
13320,30.7,3.9001,13.0065,11.954
13350,30.6,3.9001,13.0006,11.9515
13380,30.5,3.9,13.0017,11.9517
13410,30.4,3.9001,13.0013,11.95
13440,30.4,3.9001,13.0018,11.9482
13470,30.6,3.9001,13.0112,11.9467
13500,31,3.9002,13.0017,11.9467
13530,30.2,3.9002,13.0018,11.9426
13560,30,3.9,13.0073,11.9393
13590,29.9,3.9001,13.0019,11.9441
13620,29.9,3.9,13.0018,11.9383
13650,29.8,3.9,13.0021,11.9466
13680,29.9,3.9002,13.0024,11.9394
13710,30.3,3.9001,13.0015,11.9365
13740,30.4,3.9001,13.0118,11.9355
13770,30.4,3.9,13.005,11.9439
13800,30.2,3.9001,13.0014,11.9341
13830,29.9,3.9002,13.0012,11.9381
13860,29.7,3.9002,13.0011,11.9382
13890,29.6,3.9001,13.001,11.9284
13920,29.6,3.9002,13.0011,11.9266
13950,29.9,3.9,13.0011,11.9283
13980,30,3.9002,13.0009,11.9283
14010,30.4,3.9002,13.0042,11.9293
14040,30.6,3.9001,13.0013,11.9235
14070,30.2,3.9001,13.0057,11.9228
14100,30,3.9,13.0147,11.9188
14130,29.9,3.9002,13.0009,11.9196
14160,29.9,3.9,13.001,11.9171
14190,30,3.9,13.0011,11.919
14220,30.1,3.9002,13.0009,11.9183
14250,30.3,3.9001,13.0037,11.9176
14280,30.4,3.9002,13.001,11.918
14310,30.1,3.9002,13.0011,11.9134
14340,29.9,3.9001,13.0116,11.9104
14370,29.7,3.9001,13.0114,11.9082
14400,29.6,3.9002,13.0009,11.9075
14430,29.5,3.9001,13.006,11.9059
14460,29.8,3.9001,13.001,11.9066
14490,30.2,3.9,13.0011,11.9091
14520,30.1,3.9001,13.0011,11.908
14550,30.3,3.9002,13.0075,11.908
14580,30,3.9002,13.0012,11.9052
14610,29.8,3.9,13.001,11.9038
14640,29.7,3.9002,13.001,11.8994
14670,29.6,3.9,13.001,11.8987
14700,29.8,3.9002,13.004,11.8981
14730,29.9,3.9001,13.0083,11.8977
14760,30.2,3.9001,13.0009,11.898
14790,30.5,3.9001,13.0011,11.8999
14820,30.1,3.9,13.001,11.8944
14850,30,3.9001,13.001,11.8928
14880,29.8,3.9002,13.0032,11.8918
14910,29.8,3.9,13.0009,11.9062
14940,29.7,3.9001,13.0008,11.892
14970,29.9,3.9001,13.0009,11.8913
15000,30.3,3.9001,13.0047,11.8904
15030,30.3,3.9,13.0012,11.8954
15060,29.7,3.9002,13.001,11.8901
15090,29.3,3.9001,13.0009,11.8832
15120,29.2,3.9,13.0038,11.8897
15150,28.9,3.9002,13.0062,11.8763
15180,28.7,3.9001,13.0121,11.877
15210,28.7,3.9002,13.0008,11.8724
15240,28.7,3.9001,13.0009,11.8713
15270,28.6,3.9002,13.005,11.8839
15300,28.8,3.9,13.0012,11.8762
15330,28.5,3.9002,13.0033,11.8792
15360,28.4,3.9,13.0012,11.869
15390,28.4,3.9,13.0014,11.8675
15420,28.2,3.9001,13.0138,11.8679
15450,28.2,3.9002,13.001,11.864
15480,28.3,3.9,13.0009,11.8623
15510,28.3,3.9,13.0008,11.8603
15540,28,3.9002,13.0008,11.8613
15570,28,3.9002,13.0008,11.8613
15600,27.9,3.9,13.0012,11.8602
15630,27.8,3.9003,13.0008,11.8606
15660,27.6,3.9002,13.0014,11.8576
15690,27.4,3.9,13.0014,11.8543
15720,27.4,3.9002,13.0009,11.8525
15750,28,3.9001,13.0057,11.8558
15780,28.2,3.9,13.0008,11.8547
15810,28.2,3.9001,13.0007,11.8539
15840,27.9,3.9001,13.0006,11.8514
15870,27.6,3.9001,13.0108,11.8511
15900,27.6,3.9001,13.0009,11.8486
15930,27.5,3.9002,13.0008,11.8508
15960,27.4,3.9002,13.0071,11.8479
15990,27.8,3.9002,13.0009,11.8468
16020,28,3.9002,13.0011,11.8457
16050,28.1,3.9001,13.0008,11.8433
16080,28.3,3.9001,13.0009,11.8418
16110,27.8,3.9001,13.0047,11.8397
16140,27.6,3.9003,13.0008,11.8408
16170,27.5,3.9,13.0061,11.8454
16200,27.6,3.9001,13.0009,11.8498
16230,27.8,3.9001,13.0046,11.8443
16260,28,3.9001,13.001,11.8421
16290,28.2,3.9002,13.0008,11.8392
16320,28.3,3.9002,13.0008,11.8403
16350,28.1,3.9,13.0013,11.8367
16380,28,3.9002,13.0008,11.9064
16410,27.9,3.9002,13.0007,11.9621
16440,28,3.9002,13.0027,11.9725
16470,28,3.9002,13.0007,11.9782
16500,28.3,3.9001,13.0066,11.984
16530,28.7,3.9002,13.0007,11.9883
16560,28.8,3.9001,13.0022,11.9897
16590,28.3,3.9002,13.0008,11.99
16620,28,3.9002,13.0071,11.9904
16650,28,3.9001,13.0009,11.9923
16680,28,3.9,13.002,11.9941
16710,28,3.9001,13.002,11.9963
16740,28.2,3.9001,13.0046,11.9981
16770,28.4,3.9002,13.0007,11.9987
16800,28.7,3.9,13.004,12.0006
16830,28.8,3.9,13.0008,12.0006
16860,28.5,3.9002,13.0079,11.9991
16890,28.4,3.9001,13.0134,11.9995
16920,28.3,3.9001,13.001,12.0006
16950,28.4,3.9002,13.0008,12.0002
16980,28.4,3.9001,13.0009,12.0002
17010,28.8,3.9,13.0008,12.0019
17040,29,3.9001,13.0013,12.0055
17070,29.1,3.9,13.0008,12.0051
17100,28.8,3.9002,13.0024,12.0044
17130,28.6,3.9001,13.001,12.003
17160,28.6,3.9001,13.001,12.004
17190,28.5,3.9002,13.0012,12.0029
17220,28.5,3.9001,13.0009,12.0033
17250,28.7,3.9001,13.0009,12.0042
17280,28.9,3.9001,13.0009,12.0056
17310,29.2,3.9001,13.0026,12.0064
17340,29.1,3.9001,13.0129,12.0072
17370,28.8,3.9,13.0058,12.0046
17400,28.5,3.9,13.0008,12.0042
17430,28.5,3.9,13.0018,12.0046
17460,28.6,3.9002,13.0083,12.0064
17490,28.7,3.9,13.0063,12.0064
17520,29,3.9001,13.0078,12.0079
17550,29.1,3.9001,13.001,12.0075
17580,29.2,3.9002,13.0077,12.0079
17610,29.1,3.9001,13.0029,12.0086
17640,28.7,3.9001,13.0023,12.0064
17670,28.6,3.9002,13.001,12.0064
17700,28.6,3.9,13.0058,12.0079
17730,28.5,3.9002,13.0012,12.0079
17760,28.8,3.9001,13.001,12.0112
17790,29.1,3.9001,13.0009,12.0108
17820,29.4,3.9002,13.0009,12.0122
17850,29.4,3.9,13.0009,12.0126
17880,29,3.9,13.0009,12.0108
17910,28.7,3.9002,13.0009,12.0094
17940,28.6,3.9002,13.0137,12.0094
17970,28.4,3.9002,13.006,12.0091
18000,28.6,3.9002,13.0023,12.009
18030,29,3.9001,13.0088,12.0106
18060,29.3,3.9,13.0013,12.0131
18090,29.5,3.9002,13.0013,12.0138
18120,29.1,3.9002,13.0009,12.0119
18150,28.7,3.9003,13.0118,12.0094
18180,28.6,3.9001,13.0009,12.0086
18210,28.5,3.9,13.001,12.0081
18240,28.5,3.9002,13.001,12.0067
18270,28.8,3.9002,13.0011,12.0085
18300,26.8,3.9002,13.0012,11.9926
18330,25.6,3.9003,13.0021,11.9865
18360,25.1,3.9001,13.0017,11.9851
18390,24.4,3.9002,13.001,11.9801
18420,24.3,3.9,13.0099,11.979
18450,24.3,3.9,13.0008,11.9765
18480,24.2,3.9001,13.0008,11.9736
18510,24.2,3.9002,13.0008,11.9718
18540,24.4,3.9001,13.0008,11.9704
18570,24.7,3.9001,13.0008,11.97
18600,24.7,3.9002,13.001,11.9677
18630,24,3.9,13.0011,11.9643
18660,23.8,3.9002,13.0116,11.9621
18690,23.6,3.9,13.0068,11.9586
18720,23.8,3.9002,13.001,11.9575
18750,23.6,3.9003,13.0011,11.9553
18780,24,3.9001,13.001,11.9557
18810,24.9,3.9001,13.0009,11.9594
18840,26.8,3.9001,13.001,11.9664
18870,27,3.9,13.0011,11.9621
18900,26.6,3.9,13.002,11.9545
18930,27.1,3.9001,13.0025,11.9534
18960,27.3,3.9001,13.0019,11.9516
18990,27.4,3.9001,13.0055,11.9501
19020,27.6,3.9,13.0036,11.9485
19050,27.9,3.9001,13.0011,11.9453
19080,27.9,3.9001,13.0012,11.9414
19110,27.9,3.9001,13.0099,11.9381
19140,27.5,3.9002,13.0018,11.9323
19170,27.3,3.9002,13.0013,11.9268
19200,27.3,3.9,13.0012,11.9224
19230,27.2,3.9001,13.0011,11.9195
19260,27.3,3.9001,13.014,11.9166
19290,27.6,3.9001,13.0011,11.9142
19320,27.9,3.9001,13.0011,11.9131
19350,27.8,3.9,13.0097,11.9088
19380,27.7,3.9,13.0013,11.9052
19410,27.7,3.9001,13.0011,11.902
19440,27.5,3.9001,13.0009,11.8963
19470,27.5,3.9003,13.0014,11.8855
19500,27.5,3.9002,13.001,11.8778
19530,27.6,3.9002,13.001,11.8688
19560,27.7,3.9002,13.001,11.8615
19590,28,3.9002,13.0118,11.856
